자치구,행정동,성별,연령대,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
서대문구,북가좌2동,2,30,19.0,103,59.7,198,24.6,153,1472.9,220,866.5,154,31.200000000000003,133,91.9,194,221.4,164,375.6,251,53.8,103,0.0,836,-0.4,543,32.099999999999994,2472,5.800000000000001,2650,3.4
서대문구,북가좌2동,2,40,12.0,127,56.0,267,22.3,182,1275.5,341,757.6,225,27.0,86,95.3,185,187.3,133,353.0,386,45.9,61,-0.1,1456,-0.6,1149,26.299999999999997,2715,7.4,2953,3.4
서대문구,북가좌2동,2,50,6.7,234,81.6,393,32.2,381,1746.8,574,1109.3,475,37.2,173,126.0,540,175.3,424,310.8,1223,45.6,143,-0.4,3144,-1.5,3319,25.4,4101,7.9,4148,5.1
서대문구,북가좌2동,2,60,2.6,450,51.0,757,22.9,708,1023.7,956,699.9,871,25.5,551,95.69999999999999,1660,74.8,1415,114.5,1945,32.6,489,-1.2,2820,-1.9,2870,29.1,2949,6.6,2948,3.4
서대문구,북아현동,1,20,32.8,21,57.9,30,24.6,21,1559.1,64,859.3,29,27.8,18,134.7,38,204.7,30,225.39999999999998,65,56.4,9,0.4,191,-0.30000000000000004,154,31.0,695,6.3,773,3.4
서대문구,북아현동,1,30,26.9,44,74.0,63,27.4,46,2061.3,74,1061.9,62,35.400000000000006,32,127.5,82,288.4,62,343.79999999999995,84,68.1,20,0.2,219,-0.30000000000000004,202,32.4,668,10.1,789,3.4
서대문구,북아현동,1,40,19.200000000000003,39,73.1,80,26.3,46,2235.1000000000004,79,1083.5,62,34.2,48,125.1,111,265.6,88,329.29999999999995,133,60.7,34,0.1,348,-0.5,392,25.1,736,9.2,814,3.4
서대문구,북아현동,1,50,13.7,61,99.9,82,37.4,79,3075.0,108,1554.5,83,45.8,53,142.3,155,225.4,134,262.9,225,62.900000000000006,48,-0.30000000000000004,731,-1.5,847,24.0,1032,14.9,1047,5.1
서대문구,북아현동,1,60,5.300000000000001,66,65.7,115,28.3,86,1821.0,133,1033.9,102,32.4,68,103.9,254,99.5,248,125.30000000000001,315,43.3,59,-0.9,584,-1.7999999999999998,618,31.799999999999997,635,7.2,639,0.0
서대문구,북아현동,2,20,20.3,13,58.3,26,25.4,15,1492.0,30,866.8,23,28.200000000000003,17,80.4,22,166.8,17,255.0,46,43.5,9,0.2,137,-0.2,108,29.5,718,7.6,737,3.4
서대문구,북아현동,2,30,17.2,13,60.4,12,25.5,26,1334.5,24,929.9000000000001,17,29.7,15,80.6,31,232.8,17,375.9,34,52.7,8,0.1,205,-0.30000000000000004,106,30.700000000000003,639,9.399999999999999,663,3.4
서대문구,북아현동,2,40,11.100000000000001,38,56.9,57,22.8,44,1282.8,62,828.0999999999999,51,26.700000000000003,29,84.8,55,208.5,49,355.0,108,47.099999999999994,20,-0.1,380,-0.7,320,25.9,784,8.100000000000001,823,3.4
서대문구,북아현동,2,50,7.1,80,79.0,122,33.5,107,1797.2,151,1249.1,125,37.0,54,112.7,128,188.3,101,283.3,284,46.1,41,-0.6000000000000001,824,-1.5,899,28.0,1130,13.2,1133,5.1
서대문구,북아현동,2,60,2.9,156,48.900000000000006,234,21.3,207,1107.3,258,765.8,251,24.200000000000003,128,91.9,445,74.6,409,101.69999999999999,561,25.900000000000002,119,-1.2,830,-1.9,833,15.899999999999999,874,1.7,870,3.4
서대문구,신촌동,1,20,34.2,125,45.6,230,22.3,150,1521.4,256,897.1,164,23.6,52,137.6,131,196.60000000000002,109,242.1,199,58.7,25,0.6,754,-0.2,437,36.5,3505,8.3,4272,3.4
서대문구,신촌동,1,30,29.9,171,54.8,234,23.6,189,1694.1,266,978.9000000000001,197,28.7,101,125.5,212,250.8,183,322.29999999999995,250,67.4,72,0.30000000000000004,542,-0.30000000000000004,449,35.599999999999994,1501,9.3,1843,3.4
서대문구,신촌동,1,40,20.9,110,62.7,169,24.3,121,2176.8,181,998.5,135,31.200000000000003,80,124.0,165,241.1,154,344.5,200,61.6,55,-0.1,451,-0.6,488,29.0,909,10.0,989,3.4
서대문구,신촌동,1,50,12.5,120,90.1,195,36.3,147,3048.7,210,1443.6,172,42.9,86,134.3,212,215.7,190,258.8,272,64.9,64,-0.4,823,-1.5,962,25.2,1202,11.4,1231,1.7
서대문구,신촌동,1,60,4.4,95,59.0,190,27.0,125,1874.4,212,937.9,161,30.0,87,92.7,363,75.1,295,90.1,407,37.6,75,-1.0,739,-1.9,790,23.6,814,13.3,816,1.7
서대문구,신촌동,2,20,21.9,153,46.7,187,22.0,151,1575.2,268,948.7,167,24.200000000000003,52,80.9,110,166.2,81,251.8,308,42.5,32,0.30000000000000004,1145,-0.1,636,33.2,7263,6.6,7463,3.4
서대문구,신촌동,2,30,19.4,85,51.5,149,21.9,130,1452.8000000000002,200,943.3,114,25.8,67,85.4,123,218.8,85,336.5,181,52.3,30,0.1,495,-0.30000000000000004,419,34.0,1731,7.6,1820,3.4
서대문구,신촌동,2,40,13.0,87,53.400000000000006,137,20.4,102,1347.5,160,760.5999999999999,122,26.0,63,86.69999999999999,104,199.1,87,334.7,165,49.400000000000006,35,-0.2,493,-0.5,423,26.2,973,8.5,1032,3.4
서대문구,신촌동,2,50,8.5,100,71.7,177,29.700000000000003,128,1864.5,209,1075.0,150,32.6,66,105.1,171,173.89999999999998,143,283.1,378,45.5,35,-0.5,903,-1.5,1007,28.4,1266,9.9,1300,3.4
서대문구,신촌동,2,60,3.6,150,45.1,291,20.3,212,1177.1,345,689.8,249,21.5,136,90.8,526,70.3,453,121.2,660,33.4,120,-1.0,1002,-1.7999999999999998,1048,24.0,1080,3.4,1082,1.7
서대문구,연희동,1,20,33.599999999999994,131,50.6,214,23.700000000000003,160,1542.3,277,881.5999999999999,174,26.1,53,140.5,151,194.60000000000002,119,240.6,208,57.9,42,0.6,904,-0.2,536,33.8,3241,8.1,4125,3.4
서대문구,연희동,1,30,29.3,173,64.6,249,26.0,188,1956.7,279,999.5,237,33.3,116,124.69999999999999,240,239.2,164,302.4,286,59.8,66,0.30000000000000004,807,-0.30000000000000004,702,34.9,2639,8.8,3200,3.4
서대문구,연희동,1,40,19.2,223,71.4,328,25.8,251,2309.8999999999996,357,984.5,304,34.2,178,119.0,416,220.5,317,296.79999999999995,524,58.7,111,0.1,1403,-0.7,1599,24.6,2766,8.399999999999999,3076,3.4
서대문구,연희동,1,50,13.299999999999999,225,107.6,357,40.5,268,3472.7,410,1605.4,352,48.8,235,140.5,586,216.1,483,281.9,806,64.2,182,-0.30000000000000004,2417,-1.5,2952,29.5,3545,15.1,3644,5.1
서대문구,연희동,1,60,5.4,363,71.4,601,31.0,488,2071.8,671,1012.9,601,34.1,347,99.6,1011,91.7,978,120.6,1178,43.0,309,-0.9,2223,-1.9,2336,18.8,2414,4.7,2419,3.4
서대문구,연희동,2,20,23.1,81,55.3,134,24.3,98,1526.4,205,870.5,102,28.5,54,81.8,98,165.5,68,254.3,198,43.0,27,0.30000000000000004,691,-0.1,456,30.9,3934,7.199999999999999,4152,3.4
서대문구,연희동,2,30,18.6,135,59.5,219,24.0,175,1486.0,317,876.5999999999999,196,30.700000000000003,110,76.0,197,198.5,131,330.3,260,50.7,71,0.1,869,-0.30000000000000004,620,30.700000000000003,2949,6.3,3157,3.4
서대문구,연희동,2,40,11.0,161,56.900000000000006,268,21.9,236,1354.3,376,743.0,269,26.6,154,79.6,285,172.0,189,314.6,436,45.7,82,-0.2,1462,-0.6,1260,23.700000000000003,2940,6.8,3173,3.4
서대문구,연희동,2,50,7.5,241,83.7,381,33.5,321,1876.1999999999998,553,1168.1,356,36.5,212,109.19999999999999,488,183.3,411,309.9,1043,46.5,116,-0.30000000000000004,2863,-1.5,3023,26.3,3991,8.2,4060,5.1
서대문구,연희동,2,60,2.9,532,52.5,934,23.1,748,1114.3,1165,757.8,975,24.2,472,92.5,1728,79.7,1503,119.4,2050,34.9,407,-1.1,3046,-1.9,3140,22.4,3266,2.5,3265,3.4
서대문구,천연동,1,20,38.1,99,45.5,98,20.3,101,1348.4,128,673.6,146,21.2,12,169.9,45,189.8,41,238.8,65,62.1,6,0.6,230,0.0,278,27.3,1223,9.1,1364,3.4
서대문구,천연동,1,30,28.4,71,73.1,96,29.2,81,2148.0,99,1113.3000000000002,96,31.4,78,128.89999999999998,149,280.5,114,347.6,157,68.1,43,0.30000000000000004,373,-0.2,417,34.5,1189,10.7,1403,3.4
서대문구,천연동,1,40,21.5,86,75.19999999999999,108,27.5,95,2425.6,107,1114.6999999999998,123,31.5,91,127.69999999999999,180,266.6,157,340.2,218,65.2,39,0.1,653,-0.5,809,25.799999999999997,1447,8.899999999999999,1652,3.4
서대문구,천연동,1,50,12.8,112,107.4,162,40.7,138,3433.3999999999996,177,1618.3000000000002,170,46.1,95,134.7,238,251.0,199,282.9,353,67.1,74,-0.30000000000000004,1243,-1.5,1536,25.299999999999997,1811,13.100000000000001,1882,5.1
서대문구,천연동,1,60,4.5,148,66.5,197,29.0,184,1890.4,249,981.7,235,33.0,115,100.6,422,75.5,423,105.9,517,38.6,101,-1.0,992,-2.0,1034,24.6,1057,5.0,1062,1.7
서대문구,천연동,2,20,22.5,21,59.3,44,25.7,31,1749.6999999999998,60,885.8,40,27.4,7,81.7,30,168.7,18,266.5,64,43.2,5,0.2,223,-0.2,207,31.6,1144,6.4,1180,3.4
서대문구,천연동,2,30,16.8,71,61.4,81,26.1,94,1369.0,106,915.5,85,25.9,58,78.2,84,220.2,66,366.70000000000005,117,54.2,45,0.0,387,-0.30000000000000004,304,29.4,1414,9.2,1465,3.4
서대문구,천연동,2,40,10.8,40,62.5,91,24.3,60,1441.6,119,831.5999999999999,75,24.6,29,81.8,67,213.7,48,355.1,132,45.8,14,-0.1,732,-0.6,540,24.1,1481,8.2,1616,3.4
서대문구,천연동,2,50,7.5,109,85.6,157,33.2,133,1847.2,233,1127.8,206,32.9,74,106.80000000000001,216,190.10000000000002,151,297.5,470,45.4,46,-0.5,1355,-1.4,1447,23.4,1921,9.299999999999999,1965,5.1
서대문구,천연동,2,60,3.0,278,50.5,446,23.9,379,1192.0,524,710.2,532,23.9,300,91.9,870,66.7,871,119.69999999999999,1136,31.9,257,-1.2,1627,-1.9,1650,16.599999999999998,1708,1.7,1700,3.4
서대문구,충현동,1,20,36.2,56,56.9,102,24.9,79,1561.4,148,868.6,72,27.6,30,140.3,88,198.39999999999998,82,239.70000000000002,105,57.1,22,0.5,369,-0.30000000000000004,336,32.1,1346,7.6000000000000005,1531,3.4
서대문구,충현동,1,30,29.8,58,67.6,94,27.6,78,1953.8,121,1064.5,88,33.3,47,135.0,112,287.8,76,348.5,136,67.5,26,0.30000000000000004,407,-0.30000000000000004,315,34.3,1178,9.4,1428,3.4
서대문구,충현동,1,40,19.4,80,69.8,144,27.1,83,2400.5,169,1139.7,103,32.8,52,124.0,159,254.70000000000002,115,331.5,211,60.2,38,0.1,608,-0.5,726,26.200000000000003,1339,8.9,1493,3.4
서대문구,충현동,1,50,16.1,136,103.9,175,40.6,152,3493.3,195,1673.3,160,47.9,89,144.1,255,242.20000000000002,210,290.6,351,66.0,64,-0.2,1360,-1.5,1577,32.6,1924,14.0,2006,5.1
서대문구,충현동,1,60,4.3,122,63.900000000000006,202,28.7,201,1796.5,281,1029.8,216,32.7,126,98.7,451,89.0,400,108.0,544,38.1,106,-0.8999999999999999,1059,-1.9,1100,23.4,1127,14.8,1133,1.7
서대문구,충현동,2,20,22.1,21,56.4,34,25.2,35,1622.0,67,936.9,21,27.9,23,81.1,25,168.9,20,247.1,67,42.3,7,0.30000000000000004,257,-0.1,189,30.4,1472,8.3,1509,3.4
서대문구,충현동,2,30,19.5,47,60.4,83,26.0,79,1444.9,104,948.7,67,29.700000000000003,49,84.2,73,236.5,55,390.79999999999995,104,52.900000000000006,22,0.1,378,-0.30000000000000004,249,31.0,1243,8.0,1284,3.4
서대문구,충현동,2,40,11.5,32,57.3,88,23.4,65,1361.1,130,910.2,58,26.9,34,84.5,83,210.39999999999998,69,359.0,156,46.2,22,-0.1,656,-0.6000000000000001,502,24.5,1319,8.3,1395,3.4
서대문구,충현동,2,50,7.4,153,81.1,218,35.2,216,1776.6,268,1258.3,216,37.0,100,116.8,227,193.1,182,307.09999999999997,558,45.4,57,-0.4,1490,-1.5,1552,27.8,2063,8.0,2086,5.1
서대문구,충현동,2,60,3.1,223,53.5,381,24.8,400,1264.3,466,763.9000000000001,396,26.9,263,94.7,760,77.7,724,113.7,996,34.7,236,-1.1,1512,-1.9,1543,21.7,1578,10.0,1585,3.4
서대문구,홍은1동,1,20,42.5,57,54.9,107,22.5,55,1988.3000000000002,135,805.6,111,24.5,20,155.0,73,193.8,49,250.29999999999998,79,59.0,20,0.6,398,-0.30000000000000004,299,32.2,1383,6.9,1635,3.4
서대문구,홍은1동,1,30,29.700000000000003,72,74.4,97,27.3,81,2666.3999999999996,120,1054.1,108,32.2,70,138.1,159,284.0,109,335.0,124,64.6,22,0.30000000000000004,501,-0.30000000000000004,413,32.7,1270,9.7,1552,3.4
서대문구,홍은1동,1,40,20.8,103,78.3,175,27.4,120,2863.3,188,1129.3,194,33.8,87,128.6,185,253.70000000000002,142,337.5,250,63.1,68,0.1,832,-0.5,989,25.7,1729,9.5,1954,3.4
서대문구,홍은1동,1,50,11.8,112,108.0,206,39.3,145,3737.3,266,1567.5,269,43.7,118,144.1,341,222.3,282,276.9,561,63.2,95,-0.30000000000000004,1996,-1.6,2305,26.1,2676,12.2,2758,5.1
서대문구,홍은1동,1,60,4.7,159,70.8,282,29.5,223,2051.6,337,1030.0,398,30.700000000000003,196,101.0,657,88.2,647,105.7,788,43.4,172,-0.9,1504,-1.7999999999999998,1604,14.3,1638,3.4,1642,0.0
서대문구,홍은1동,2,20,22.9,51,63.5,96,26.0,64,2107.3,124,873.6,107,28.0,38,81.1,59,173.89999999999998,64,269.2,103,45.400000000000006,24,0.2,326,-0.1,287,28.4,1479,6.3,1527,3.4
서대문구,홍은1동,2,30,19.1,36,60.699999999999996,60,24.799999999999997,50,2017.0,95,950.0,72,26.0,48,86.3,69,226.2,63,388.70000000000005,122,54.9,30,0.0,439,-0.4,287,28.5,1356,5.9,1417,3.4
서대문구,홍은1동,2,40,10.1,66,59.1,138,22.4,97,1549.2,183,771.9,163,21.9,48,87.0,141,195.10000000000002,98,352.5,236,45.2,38,-0.1,1005,-0.7,742,25.1,1749,7.5,1924,3.4
서대문구,홍은1동,2,50,7.2,113,87.2,212,33.7,168,2117.7,279,1214.9,345,30.799999999999997,64,115.6,271,186.7,219,306.3,656,44.6,36,-0.30000000000000004,2096,-1.5,2226,23.700000000000003,2789,12.5,2826,5.1
서대문구,홍은1동,2,60,2.7,388,51.3,680,22.8,607,1196.7,777,749.2,933,21.0,457,97.8,1221,74.9,1158,120.1,1473,32.7,420,-1.2,2135,-1.9,2210,29.200000000000003,2273,8.6,2277,3.4
서대문구,홍은2동,1,20,36.2,81,56.9,123,24.2,82,1734.0,149,789.9,135,27.200000000000003,20,148.60000000000002,95,202.3,50,241.9,145,62.3,7,0.6,573,-0.2,360,31.200000000000003,1965,7.5,2279,3.4
서대문구,홍은2동,1,30,29.0,103,74.0,200,28.7,133,2555.3,219,1052.1,177,34.099999999999994,67,137.1,187,264.3,157,339.9,209,65.5,46,0.30000000000000004,610,-0.4,507,33.5,1756,9.1,2053,3.4
서대문구,홍은2동,1,40,19.7,130,73.0,216,27.0,171,2477.5,246,970.1,231,31.9,138,126.80000000000001,329,233.1,258,312.8,397,59.099999999999994,90,0.1,1119,-0.7,1275,25.5,2208,8.6,2433,3.4
서대문구,홍은2동,1,50,14.7,130,107.0,209,41.1,166,3502.3,258,1538.9,259,46.4,139,143.9,438,222.5,409,298.3,635,67.0,109,-0.2,2230,-1.6,2530,33.2,3034,9.4,3117,3.4
서대문구,홍은2동,1,60,4.9,186,70.0,358,31.0,307,2052.5,419,1031.6,463,31.4,238,103.5,763,86.8,701,120.9,892,41.6,209,-0.9,1731,-1.9,1807,20.1,1868,1.7,1865,3.4
서대문구,홍은2동,2,20,23.9,56,60.900000000000006,86,25.8,69,1817.5,128,883.8,98,29.4,46,86.5,80,177.7,47,267.5,167,47.3,22,0.30000000000000004,455,-0.2,313,31.299999999999997,2147,7.300000000000001,2215,3.4
서대문구,홍은2동,2,30,19.1,78,61.900000000000006,101,24.9,113,1763.4,154,863.0999999999999,117,27.8,51,83.6,129,215.39999999999998,76,352.0,158,52.1,27,0.1,538,-0.30000000000000004,426,29.6,1796,7.9,1908,3.4
서대문구,홍은2동,2,40,11.899999999999999,77,59.6,178,23.0,126,1474.6,267,784.0,189,23.8,95,88.30000000000001,166,195.8,118,350.2,284,46.0,68,-0.1,1183,-0.7,918,25.6,2290,7.8,2467,3.4
서대문구,홍은2동,2,50,7.800000000000001,131,87.8,246,34.6,247,1938.6,422,1149.0,387,33.9,87,119.5,363,184.2,266,300.8,846,44.7,67,-0.30000000000000004,2486,-1.5,2609,27.1,3397,11.9,3405,5.1
서대문구,홍은2동,2,60,3.9,327,56.2,632,24.1,559,1203.3,783,742.4,851,24.3,437,96.7,1279,65.4,1180,118.0,1570,31.1,387,-1.2,2287,-1.9,2352,21.400000000000002,2439,14.5,2445,5.1
서대문구,홍제1동,1,20,34.1,40,54.099999999999994,82,23.799999999999997,58,2008.5,106,855.7,110,26.1,21,150.5,71,191.1,62,237.89999999999998,97,58.2,15,0.5,398,-0.2,311,27.9,1342,7.3,1541,3.4
서대문구,홍제1동,1,30,30.1,108,74.30000000000001,133,27.4,93,2878.8999999999996,149,1086.7,154,34.599999999999994,101,140.1,240,293.0,169,345.9,232,66.6,63,0.30000000000000004,540,-0.30000000000000004,522,32.5,1529,10.3,1796,3.4
서대문구,홍제1동,1,40,19.9,124,75.8,183,27.2,123,2756.5,184,1092.0,182,33.1,72,127.0,198,240.5,154,320.3,226,60.900000000000006,57,0.1,891,-0.6,1039,25.1,1714,10.1,1892,3.4
서대문구,홍제1동,1,50,14.2,127,108.6,175,39.7,144,3660.6,233,1602.6999999999998,209,45.8,95,143.6,316,234.9,260,270.9,474,64.4,79,-0.2,1705,-1.5,1991,23.4,2320,8.8,2371,5.1
서대문구,홍제1동,1,60,4.4,155,66.2,288,28.6,221,1990.2,341,999.0999999999999,349,31.5,199,101.4,609,96.0,611,119.1,763,41.6,183,-1.0,1402,-2.0,1468,38.3,1487,17.1,1493,3.4
서대문구,홍제1동,2,20,23.6,15,63.800000000000004,35,25.8,27,2294.8,53,1004.3,33,29.7,24,84.9,33,176.5,36,271.2,86,45.6,12,0.2,307,-0.2,263,29.400000000000002,1646,6.6,1682,3.4
서대문구,홍제1동,2,30,19.1,64,62.9,70,25.5,64,2075.2,99,936.6,102,27.5,50,83.1,64,222.0,45,375.0,112,52.8,33,0.1,496,-0.30000000000000004,329,29.5,1592,8.0,1664,3.4
서대문구,홍제1동,2,40,11.0,88,60.0,183,23.1,119,1648.9,212,825.0999999999999,168,23.6,65,87.7,129,202.5,101,363.1,239,47.5,34,-0.1,944,-0.6,778,23.2,1884,7.5,1995,3.4
서대문구,홍제1동,2,50,7.3,134,84.1,232,33.6,205,2030.4,325,1183.5,346,31.9,134,112.19999999999999,318,183.1,277,304.2,723,47.1,105,-0.5,1997,-1.5,2171,23.700000000000003,2741,9.3,2761,5.1
서대문구,홍제1동,2,60,2.5,306,52.099999999999994,525,23.5,478,1286.6,647,783.1,713,22.6,354,93.6,1177,76.80000000000001,1059,106.7,1380,28.400000000000002,333,-1.4,1992,-1.9,2048,23.0,2113,4.2,2109,3.4
서대문구,홍제2동,1,20,35.0,47,57.2,76,24.299999999999997,45,2251.8,81,1001.6999999999999,61,26.9,11,146.9,29,198.9,32,247.9,60,59.900000000000006,8,0.5,214,-0.2,246,28.0,830,7.6,952,3.4
서대문구,홍제2동,1,30,29.1,50,74.6,77,27.4,50,2803.2,79,1100.4,75,32.8,21,132.5,102,297.4,68,348.1,104,62.800000000000004,13,0.30000000000000004,271,-0.30000000000000004,254,32.7,811,9.7,990,3.4
서대문구,홍제2동,1,40,19.1,67,74.7,121,26.700000000000003,72,2839.3,120,1065.6,105,32.099999999999994,69,122.80000000000001,165,258.2,117,323.8,195,61.4,46,0.1,552,-0.7,641,25.6,1080,8.6,1225,3.4
서대문구,홍제2동,1,50,13.0,66,110.0,117,40.6,82,3762.6,155,1613.6999999999998,112,44.2,61,140.1,186,248.1,137,266.9,292,69.8,41,-0.30000000000000004,1085,-1.6,1293,30.4,1560,11.6,1620,1.7
서대문구,홍제2동,1,60,4.8999999999999995,82,70.5,146,27.8,128,2154.4,185,953.8,181,32.2,124,97.9,375,81.9,357,111.6,453,39.3,113,-1.0,821,-1.7999999999999998,876,33.3,892,5.0,892,1.7
서대문구,홍제2동,2,20,19.6,12,61.0,19,24.9,16,2109.9,45,1037.1,23,27.7,6,77.2,19,159.9,7,241.8,48,41.1,3,0.2,138,-0.1,154,26.700000000000003,952,8.1,957,3.4
서대문구,홍제2동,2,30,17.299999999999997,46,62.3,57,25.700000000000003,60,1975.0,63,951.1,71,27.1,38,79.4,68,214.5,48,375.70000000000005,92,51.8,14,0.1,342,-0.4,229,29.0,968,8.8,1023,3.4
서대문구,홍제2동,2,40,10.0,44,59.3,62,23.299999999999997,58,1607.6,87,841.4,90,23.0,46,83.5,79,198.5,63,351.29999999999995,127,44.900000000000006,30,-0.1,574,-0.7,497,24.1,1127,7.7,1166,3.4
서대문구,홍제2동,2,50,6.9,63,86.8,113,34.0,96,2138.2,174,1220.6,168,32.0,38,111.7,147,188.3,127,295.2,413,44.900000000000006,32,-0.4,1335,-1.5,1399,28.7,1805,12.899999999999999,1826,5.1
서대문구,홍제2동,2,60,3.0,222,55.4,323,24.1,274,1285.8,391,772.6,388,23.6,186,94.2,674,74.0,607,126.1,793,32.0,153,-1.1,1197,-1.9,1252,29.8,1292,5.9,1296,3.4
서대문구,홍제3동,1,20,36.5,27,54.2,98,23.4,54,1996.9,113,930.3,81,25.6,19,152.0,61,203.1,53,238.0,77,60.1,11,0.5,250,-0.2,232,28.6,964,7.1,1160,3.4
서대문구,홍제3동,1,30,26.5,86,75.19999999999999,141,27.799999999999997,95,2900.7,124,1065.0,121,34.2,74,135.3,147,277.8,115,332.6,162,62.3,41,0.2,410,-0.4,387,31.5,1128,8.7,1339,3.4
서대문구,홍제3동,1,40,20.4,83,74.6,155,25.7,96,2990.8999999999996,184,1072.3000000000002,135,32.2,65,129.60000000000002,187,236.5,158,326.29999999999995,224,59.8,56,0.1,728,-0.7,803,24.9,1372,9.0,1534,3.4
서대문구,홍제3동,1,50,13.8,116,104.80000000000001,197,39.0,151,3656.0,248,1605.1999999999998,225,44.3,74,135.4,277,219.8,273,260.3,416,63.599999999999994,67,-0.2,1491,-1.5,1745,26.0,2007,8.299999999999999,2066,3.4
서대문구,홍제3동,1,60,4.0,187,64.1,289,26.5,246,1908.5,352,1014.0,374,29.5,170,104.30000000000001,600,84.0,609,110.9,712,40.3,148,-1.1,1255,-1.9,1299,25.7,1335,5.0,1338,0.0
서대문구,홍제3동,2,20,20.5,35,62.199999999999996,60,24.5,53,2267.4,82,1000.5,56,28.8,14,81.1,21,171.8,14,260.70000000000005,53,42.1,7,0.2,194,-0.1,152,26.9,1069,6.300000000000001,1118,3.4
서대문구,홍제3동,2,30,17.8,35,59.9,53,25.4,59,1947.5,64,970.2,48,25.700000000000003,42,85.30000000000001,53,229.2,37,382.6,82,53.1,18,0.1,307,-0.30000000000000004,214,30.2,1071,9.0,1090,3.4
서대문구,홍제3동,2,40,13.0,58,57.400000000000006,101,21.9,89,1671.4,123,786.5999999999999,138,22.9,57,92.3,86,206.6,69,367.5,195,49.4,35,-0.1,697,-0.6,567,24.5,1339,7.6,1474,3.4
서대문구,홍제3동,2,50,6.4,128,81.9,237,31.1,171,1900.6,307,1108.2,326,30.6,82,112.5,278,187.3,204,300.29999999999995,599,41.1,56,-0.5,1658,-1.5,1826,27.9,2199,14.0,2213,5.1
서대문구,홍제3동,2,60,2.7,332,47.6,547,20.8,521,1149.7,634,703.5,728,21.9,352,97.1,1005,68.4,971,114.69999999999999,1286,38.5,325,-1.3,1749,-1.9,1788,38.400000000000006,1836,3.4,1829,5.1
서초구,내곡동,1,20,40.599999999999994,49,48.4,74,22.0,49,1466.0,93,780.3,153,18.2,8,172.2,32,191.7,28,253.4,46,64.9,5,0.6000000000000001,208,0.0,233,24.4,893,6.7,950,3.4
서초구,내곡동,1,30,26.4,93,78.9,122,32.5,75,2384.1,97,1231.6,118,29.7,68,125.19999999999999,153,257.9,128,314.2,193,59.6,49,0.2,443,-0.30000000000000004,517,24.5,1410,8.2,1611,3.4
서초구,내곡동,1,40,17.3,57,82.4,98,32.3,53,2770.8,98,1239.6999999999998,113,30.8,55,121.4,171,256.1,131,315.7,180,55.2,43,0.1,460,-0.5,652,19.5,1080,9.9,1235,3.4
서초구,내곡동,1,50,12.799999999999999,71,128.6,89,48.7,73,4215.4,84,1840.0,114,43.5,50,137.9,181,246.3,162,267.2,269,60.7,38,-0.1,1041,-1.4,1324,21.3,1525,11.6,1562,5.1
서초구,내곡동,1,60,6.8,34,91.0,77,36.6,41,2593.2999999999997,95,1176.9,115,32.6,50,108.6,283,107.7,265,132.2,348,43.2,46,-0.5,855,-1.7999999999999998,979,19.900000000000002,1012,15.0,1014,1.7
서초구,내곡동,2,20,19.2,28,69.5,35,29.8,31,1795.5,32,961.4,42,25.8,11,82.0,24,168.7,19,255.8,54,43.1,3,0.30000000000000004,178,-0.2,201,22.799999999999997,869,7.4,875,3.4
서초구,내곡동,2,30,15.2,41,65.7,73,29.799999999999997,47,1680.0,83,1062.9,83,23.799999999999997,53,75.30000000000001,118,198.6,83,357.3,141,47.8,42,0.1,472,-0.30000000000000004,456,20.299999999999997,1639,8.2,1717,3.4
서초구,내곡동,2,40,8.8,38,65.6,48,27.799999999999997,46,1577.0,58,955.5,85,21.200000000000003,42,82.9,55,175.8,43,332.8,114,38.5,20,-0.1,511,-0.6000000000000001,490,16.4,1042,7.7,1119,3.4
서초구,내곡동,2,50,6.6,58,101.3,109,40.8,67,2590.3,126,1365.1,154,31.6,45,106.19999999999999,181,185.3,105,270.0,399,40.8,26,-0.30000000000000004,1286,-1.5,1524,18.6,1805,12.5,1831,5.1
서초구,내곡동,2,60,2.9,80,72.2,173,30.0,103,1649.1,199,850.3,245,25.299999999999997,104,95.0,454,73.1,363,105.89999999999999,598,28.6,82,-0.8,1068,-1.9,1149,15.6,1190,1.7,1188,3.4
서초구,반포1동,1,20,32.2,87,55.400000000000006,134,24.8,100,1556.2,163,851.4,147,25.3,25,143.3,81,196.60000000000002,79,245.4,125,58.7,20,0.6,371,-0.2,338,34.0,1643,8.3,1874,1.7
